Method,Label,Model,Category,Precision,Recall,F1,LabelThreshold,HistThreshold
model,head,mature,mature,0.300,0.375,0.3333333333333333333333333333,0.07,0.5
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.07,0.3
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.07,0.5
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.07,0.7
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.07,0.9
model,tail,juvenile,mature,0.800,0.800,0.800,0.07,0.3
model,tail,juvenile,mature,0.800,0.800,0.800,0.07,0.5
model,tail,juvenile,mature,0.800,0.800,0.800,0.07,0.7
model,tail,juvenile,mature,0.800,0.800,0.800,0.07,0.9
model,tail,mature,juvenile,0.250,0.250,0.250,0.07,0.3
model,tail,mature,juvenile,0.250,0.250,0.250,0.07,0.5
model,tail,mature,juvenile,0.250,0.250,0.250,0.07,0.7
model,tail,mature,juvenile,0.286,0.286,0.286,0.07,0.9
model,tail,mature,mature,0.833,0.833,0.833,0.07,0.9
model,tail,mature,mature,0.857,0.857,0.857,0.07,0.3
model,tail,mature,mature,1.000,1.000,1.000,0.07,0.5
model,tail,mature,mature,1.000,1.000,1.000,0.07,0.7
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.08,0.3
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.08,0.5
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.08,0.7
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.08,0.9
graph,arm,juvenile,mature,0.714,0.500,0.5881383855024711696869851730,0.08,0.9
graph,arm,juvenile,mature,0.750,0.600,0.6666666666666666666666666667,0.08,0.3
graph,arm,juvenile,mature,0.750,0.600,0.6666666666666666666666666667,0.08,0.5
graph,arm,juvenile,mature,0.750,0.600,0.6666666666666666666666666667,0.08,0.7
graph,arm,mature,juvenile,0.400,0.500,0.4444444444444444444444444444,0.08,0.3
graph,arm,mature,juvenile,0.440,0.550,0.4888888888888888888888888889,0.08,0.5
graph,arm,mature,juvenile,0.440,0.550,0.4888888888888888888888888889,0.08,0.7
graph,arm,mature,juvenile,0.458,0.550,0.4998015873015873015873015873,0.08,0.9
graph,arm,mature,mature,0.278,0.312,0.2940203389830508474576271186,0.08,0.3
graph,arm,mature,mature,0.294,0.312,0.3027326732673267326732673267,0.08,0.9
graph,arm,mature,mature,0.333,0.375,0.3527542372881355932203389831,0.08,0.5
graph,arm,mature,mature,0.389,0.438,0.4120483675937122128174123337,0.08,0.7
graph,back,juvenile,juvenile,0.500,0.833,0.6249062265566391597899474869,0.08,0.3
graph,back,juvenile,juvenile,0.500,0.833,0.6249062265566391597899474869,0.08,0.5
graph,back,juvenile,juvenile,0.500,0.833,0.6249062265566391597899474869,0.08,0.7
graph,back,juvenile,juvenile,0.500,0.833,0.6249062265566391597899474869,0.08,0.9
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.08,0.3
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.08,0.5
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.08,0.7
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.08,0.9
graph,back,mature,juvenile,0.077,0.167,0.1054016393442622950819672131,0.08,0.3
graph,back,mature,juvenile,0.077,0.167,0.1054016393442622950819672131,0.08,0.5
graph,back,mature,juvenile,0.077,0.167,0.1054016393442622950819672131,0.08,0.7
graph,back,mature,juvenile,0.077,0.167,0.1054016393442622950819672131,0.08,0.9
graph,back,mature,mature,0.400,0.667,0.5000937207122774133083411434,0.08,0.9
graph,back,mature,mature,0.455,0.833,0.5885326086956521739130434783,0.08,0.7
graph,back,mature,mature,0.500,1.000,0.6666666666666666666666666667,0.08,0.3
graph,back,mature,mature,0.500,1.000,0.6666666666666666666666666667,0.08,0.5
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.08,0.3
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.08,0.5
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.08,0.7
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.08,0.9
graph,body,juvenile,mature,1.000,1.000,1.000,0.08,0.3
graph,body,juvenile,mature,1.000,1.000,1.000,0.08,0.5
graph,body,juvenile,mature,1.000,1.000,1.000,0.08,0.7
graph,body,juvenile,mature,1.000,1.000,1.000,0.08,0.9
graph,body,mature,juvenile,0.909,1.000,0.9523310633839706652697747512,0.08,0.3
graph,body,mature,juvenile,1.000,1.000,1.000,0.08,0.5
graph,body,mature,juvenile,1.000,1.000,1.000,0.08,0.7
graph,body,mature,juvenile,1.000,1.000,1.000,0.08,0.9
graph,body,mature,mature,0.889,1.000,0.9412387506617257808364213870,0.08,0.3
graph,body,mature,mature,0.889,1.000,0.9412387506617257808364213870,0.08,0.5
graph,body,mature,mature,1.000,1.000,1.000,0.08,0.7
graph,body,mature,mature,1.000,1.000,1.000,0.08,0.9
graph,claw,juvenile,juvenile,0.889,0.500,0.6400287976961843052555795536,0.08,0.9
graph,claw,juvenile,juvenile,1.000,0.562,0.7195902688860435339308578745,0.08,0.3
graph,claw,juvenile,juvenile,1.000,0.562,0.7195902688860435339308578745,0.08,0.5
graph,claw,juvenile,juvenile,1.000,0.562,0.7195902688860435339308578745,0.08,0.7
graph,claw,juvenile,mature,0.667,0.400,0.5000937207122774133083411434,0.08,0.3
graph,claw,juvenile,mature,0.667,0.400,0.5000937207122774133083411434,0.08,0.5
graph,claw,juvenile,mature,0.667,0.400,0.5000937207122774133083411434,0.08,0.7
graph,claw,juvenile,mature,0.667,0.400,0.5000937207122774133083411434,0.08,0.9
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.08,0.3
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.08,0.5
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.08,0.7
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.08,0.9
graph,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.08,0.3
graph,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.08,0.5
graph,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.08,0.7
graph,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.08,0.9
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.08,0.3
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.08,0.5
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.08,0.7
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.08,0.9
graph,head,juvenile,mature,0.286,0.333,0.3077156704361873990306946688,0.08,0.9
graph,head,juvenile,mature,0.333,0.333,0.333,0.08,0.3
graph,head,juvenile,mature,0.333,0.333,0.333,0.08,0.5
graph,head,juvenile,mature,0.333,0.333,0.333,0.08,0.7
graph,head,mature,juvenile,0.600,0.600,0.600,0.08,0.3
graph,head,mature,juvenile,0.700,0.700,0.700,0.08,0.5
graph,head,mature,juvenile,0.700,0.700,0.700,0.08,0.7
graph,head,mature,juvenile,0.700,0.700,0.700,0.08,0.9
graph,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.08,0.3
graph,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.08,0.5
graph,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.08,0.7
graph,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.08,0.9
graph,tail,juvenile,juvenile,0.875,1.000,0.9333333333333333333333333333,0.08,0.3
graph,tail,juvenile,juvenile,0.875,1.000,0.9333333333333333333333333333,0.08,0.5
graph,tail,juvenile,juvenile,0.875,1.000,0.9333333333333333333333333333,0.08,0.7
graph,tail,juvenile,juvenile,0.875,1.000,0.9333333333333333333333333333,0.08,0.9
graph,tail,juvenile,mature,0.000,0.000,0,0.08,0.3
graph,tail,juvenile,mature,0.000,0.000,0,0.08,0.5
graph,tail,juvenile,mature,0.000,0.000,0,0.08,0.7
graph,tail,juvenile,mature,0.000,0.000,0,0.08,0.9
graph,tail,mature,juvenile,0.200,0.200,0.200,0.08,0.3
graph,tail,mature,juvenile,0.200,0.200,0.200,0.08,0.5
graph,tail,mature,juvenile,0.200,0.200,0.200,0.08,0.7
graph,tail,mature,juvenile,0.200,0.200,0.200,0.08,0.9
graph,tail,mature,mature,0.833,0.833,0.833,0.08,0.7
graph,tail,mature,mature,0.857,0.857,0.857,0.08,0.3
graph,tail,mature,mature,0.857,0.857,0.857,0.08,0.5
graph,tail,mature,mature,1.000,1.000,1.000,0.08,0.9
model,arm,juvenile,juvenile,0.857,0.600,0.7058339052848318462594371997,0.08,0.3
model,arm,juvenile,juvenile,0.857,0.600,0.7058339052848318462594371997,0.08,0.5
model,arm,juvenile,juvenile,0.857,0.600,0.7058339052848318462594371997,0.08,0.7
model,arm,juvenile,juvenile,0.857,0.600,0.7058339052848318462594371997,0.08,0.9
model,arm,juvenile,mature,0.667,0.500,0.5715509854327335047129391602,0.08,0.9
model,arm,juvenile,mature,0.700,0.583,0.6361652377240841777084957132,0.08,0.3
model,arm,juvenile,mature,0.700,0.583,0.6361652377240841777084957132,0.08,0.5
model,arm,juvenile,mature,0.700,0.583,0.6361652377240841777084957132,0.08,0.7
model,arm,mature,juvenile,0.481,0.650,0.5528735632183908045977011494,0.08,0.3
model,arm,mature,juvenile,0.500,0.650,0.5652173913043478260869565217,0.08,0.5
model,arm,mature,juvenile,0.500,0.650,0.5652173913043478260869565217,0.08,0.7
model,arm,mature,juvenile,0.519,0.700,0.5960623461853978671041837572,0.08,0.9
model,arm,mature,mature,0.294,0.312,0.3027326732673267326732673267,0.08,0.9
model,arm,mature,mature,0.444,0.500,0.4703389830508474576271186441,0.08,0.3
model,arm,mature,mature,0.444,0.500,0.4703389830508474576271186441,0.08,0.5
model,arm,mature,mature,0.500,0.562,0.5291902071563088512241054614,0.08,0.7
model,back,juvenile,juvenile,0.500,0.600,0.5454545454545454545454545455,0.08,0.3
model,back,juvenile,juvenile,0.500,0.600,0.5454545454545454545454545455,0.08,0.5
model,back,juvenile,juvenile,0.500,0.600,0.5454545454545454545454545455,0.08,0.7
model,back,juvenile,juvenile,0.500,0.600,0.5454545454545454545454545455,0.08,0.9
model,back,juvenile,mature,0.250,0.333,0.2855917667238421955403087479,0.08,0.3
model,back,juvenile,mature,0.250,0.333,0.2855917667238421955403087479,0.08,0.5
model,back,juvenile,mature,0.250,0.333,0.2855917667238421955403087479,0.08,0.7
model,back,juvenile,mature,0.250,0.333,0.2855917667238421955403087479,0.08,0.9
model,back,mature,juvenile,0.083,0.167,0.110888,0.08,0.3
model,back,mature,juvenile,0.083,0.167,0.110888,0.08,0.5
model,back,mature,juvenile,0.083,0.167,0.110888,0.08,0.7
model,back,mature,juvenile,0.083,0.167,0.110888,0.08,0.9
model,back,mature,mature,0.250,0.333,0.2855917667238421955403087479,0.08,0.3
model,back,mature,mature,0.250,0.333,0.2855917667238421955403087479,0.08,0.5
model,back,mature,mature,0.250,0.333,0.2855917667238421955403087479,0.08,0.7
model,back,mature,mature,0.250,0.333,0.2855917667238421955403087479,0.08,0.9
model,body,juvenile,juvenile,1.000,1.000,1.000,0.08,0.3
model,body,juvenile,juvenile,1.000,1.000,1.000,0.08,0.5
model,body,juvenile,juvenile,1.000,1.000,1.000,0.08,0.7
model,body,juvenile,juvenile,1.000,1.000,1.000,0.08,0.9
model,body,juvenile,mature,1.000,1.000,1.000,0.08,0.3
model,body,juvenile,mature,1.000,1.000,1.000,0.08,0.5
model,body,juvenile,mature,1.000,1.000,1.000,0.08,0.7
model,body,juvenile,mature,1.000,1.000,1.000,0.08,0.9
model,body,mature,juvenile,0.833,1.000,0.9088925259138025095471903983,0.08,0.3
model,body,mature,juvenile,0.909,1.000,0.9523310633839706652697747512,0.08,0.5
model,body,mature,juvenile,0.909,1.000,0.9523310633839706652697747512,0.08,0.7
model,body,mature,juvenile,0.909,1.000,0.9523310633839706652697747512,0.08,0.9
model,body,mature,mature,0.889,1.000,0.9412387506617257808364213870,0.08,0.3
model,body,mature,mature,0.889,1.000,0.9412387506617257808364213870,0.08,0.5
model,body,mature,mature,1.000,1.000,1.000,0.08,0.7
model,body,mature,mature,1.000,1.000,1.000,0.08,0.9
model,claw,juvenile,juvenile,0.700,0.389,0.5000918273645546372819100092,0.08,0.9
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.08,0.3
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.08,0.5
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.08,0.7
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.08,0.3
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.08,0.5
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.08,0.7
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.08,0.9
model,claw,mature,juvenile,0.500,0.267,0.3481095176010430247718383312,0.08,0.3
model,claw,mature,juvenile,0.571,0.308,0.4001547212741751990898748578,0.08,0.9
model,claw,mature,juvenile,0.625,0.333,0.4344989561586638830897703549,0.08,0.5
model,claw,mature,juvenile,0.625,0.333,0.4344989561586638830897703549,0.08,0.7
model,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.08,0.5
model,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.08,0.7
model,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.08,0.9
model,claw,mature,mature,0.750,0.429,0.5458015267175572519083969466,0.08,0.3
model,head,juvenile,juvenile,0.900,0.900,0.900,0.08,0.3
model,head,juvenile,juvenile,0.900,0.900,0.900,0.08,0.5
model,head,juvenile,juvenile,0.900,0.900,0.900,0.08,0.7
model,head,juvenile,juvenile,0.900,0.900,0.900,0.08,0.9
model,head,juvenile,mature,0.333,0.333,0.333,0.08,0.3
model,head,juvenile,mature,0.333,0.333,0.333,0.08,0.5
model,head,juvenile,mature,0.333,0.333,0.333,0.08,0.7
model,head,juvenile,mature,0.333,0.333,0.333,0.08,0.9
model,head,mature,juvenile,0.545,0.600,0.5711790393013100436681222707,0.08,0.3
model,head,mature,juvenile,0.636,0.700,0.6664670658682634730538922156,0.08,0.5
model,head,mature,juvenile,0.636,0.700,0.6664670658682634730538922156,0.08,0.7
model,head,mature,juvenile,0.636,0.700,0.6664670658682634730538922156,0.08,0.9
model,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.08,0.3
model,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.08,0.5
model,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.08,0.7
model,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.08,0.9
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.08,0.3
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.08,0.5
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.08,0.7
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.08,0.9
model,tail,juvenile,mature,0.800,0.800,0.800,0.08,0.3
model,tail,juvenile,mature,0.800,0.800,0.800,0.08,0.5
model,tail,juvenile,mature,0.800,0.800,0.800,0.08,0.7
model,tail,juvenile,mature,0.800,0.800,0.800,0.08,0.9
model,tail,mature,juvenile,0.286,0.286,0.286,0.08,0.3
model,tail,mature,juvenile,0.286,0.286,0.286,0.08,0.5
model,tail,mature,juvenile,0.286,0.286,0.286,0.08,0.7
model,tail,mature,juvenile,0.286,0.286,0.286,0.08,0.9
model,tail,mature,mature,0.833,0.833,0.833,0.08,0.3
model,tail,mature,mature,1.000,1.000,1.000,0.08,0.5
model,tail,mature,mature,1.000,1.000,1.000,0.08,0.7
model,tail,mature,mature,1.000,1.000,1.000,0.08,0.9
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.09,0.3
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.09,0.5
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.09,0.7
graph,arm,juvenile,mature,0.750,0.600,0.6666666666666666666666666667,0.09,0.3
graph,arm,juvenile,mature,0.750,0.600,0.6666666666666666666666666667,0.09,0.5
graph,arm,juvenile,mature,0.750,0.600,0.6666666666666666666666666667,0.09,0.7
graph,arm,mature,juvenile,0.400,0.500,0.4444444444444444444444444444,0.09,0.3
graph,arm,mature,juvenile,0.440,0.550,0.4888888888888888888888888889,0.09,0.5
graph,arm,mature,juvenile,0.440,0.550,0.4888888888888888888888888889,0.09,0.7
graph,arm,mature,mature,0.278,0.312,0.2940203389830508474576271186,0.09,0.3
graph,arm,mature,mature,0.333,0.375,0.3527542372881355932203389831,0.09,0.5
graph,arm,mature,mature,0.389,0.438,0.4120483675937122128174123337,0.09,0.7
graph,back,juvenile,juvenile,0.500,0.833,0.6249062265566391597899474869,0.09,0.3
graph,back,juvenile,juvenile,0.500,0.833,0.6249062265566391597899474869,0.09,0.5
graph,back,juvenile,juvenile,0.500,0.833,0.6249062265566391597899474869,0.09,0.7
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.09,0.3
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.09,0.5
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.09,0.7
graph,back,mature,juvenile,0.083,0.167,0.110888,0.09,0.3
graph,back,mature,juvenile,0.083,0.167,0.110888,0.09,0.5
graph,back,mature,juvenile,0.083,0.167,0.110888,0.09,0.7
graph,back,mature,mature,0.455,0.833,0.5885326086956521739130434783,0.09,0.7
graph,back,mature,mature,0.500,1.000,0.6666666666666666666666666667,0.09,0.3
graph,back,mature,mature,0.500,1.000,0.6666666666666666666666666667,0.09,0.5
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.09,0.3
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.09,0.5
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.09,0.7
graph,body,juvenile,mature,1.000,1.000,1.000,0.09,0.3
graph,body,juvenile,mature,1.000,1.000,1.000,0.09,0.5
graph,body,juvenile,mature,1.000,1.000,1.000,0.09,0.7
graph,body,mature,juvenile,0.909,1.000,0.9523310633839706652697747512,0.09,0.3
graph,body,mature,juvenile,1.000,1.000,1.000,0.09,0.5
graph,body,mature,juvenile,1.000,1.000,1.000,0.09,0.7
graph,body,mature,mature,0.889,1.000,0.9412387506617257808364213870,0.09,0.3
graph,body,mature,mature,0.889,1.000,0.9412387506617257808364213870,0.09,0.5
graph,body,mature,mature,1.000,1.000,1.000,0.09,0.7
graph,claw,juvenile,juvenile,1.000,0.562,0.7195902688860435339308578745,0.09,0.3
graph,claw,juvenile,juvenile,1.000,0.562,0.7195902688860435339308578745,0.09,0.5
graph,claw,juvenile,juvenile,1.000,0.562,0.7195902688860435339308578745,0.09,0.7
graph,claw,juvenile,mature,0.667,0.400,0.5000937207122774133083411434,0.09,0.3
graph,claw,juvenile,mature,0.667,0.400,0.5000937207122774133083411434,0.09,0.5
graph,claw,juvenile,mature,0.667,0.400,0.5000937207122774133083411434,0.09,0.7
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.09,0.3
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.09,0.5
graph,claw,mature,juvenile,0.429,0.231,0.3003,0.09,0.7
graph,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.09,0.3
graph,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.09,0.5
graph,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.09,0.7
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.09,0.3
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.09,0.5
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.09,0.7
graph,head,juvenile,mature,0.333,0.333,0.333,0.09,0.3
graph,head,juvenile,mature,0.333,0.333,0.333,0.09,0.5
graph,head,juvenile,mature,0.333,0.333,0.333,0.09,0.7
graph,head,mature,juvenile,0.600,0.600,0.600,0.09,0.3
graph,head,mature,juvenile,0.700,0.700,0.700,0.09,0.5
graph,head,mature,juvenile,0.700,0.700,0.700,0.09,0.7
graph,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.09,0.3
graph,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.09,0.5
graph,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.09,0.7
graph,tail,juvenile,juvenile,0.875,1.000,0.9333333333333333333333333333,0.09,0.3
graph,tail,juvenile,juvenile,0.875,1.000,0.9333333333333333333333333333,0.09,0.5
graph,tail,juvenile,juvenile,0.875,1.000,0.9333333333333333333333333333,0.09,0.7
graph,tail,juvenile,mature,0.000,0.000,0,0.09,0.3
graph,tail,juvenile,mature,0.000,0.000,0,0.09,0.5
graph,tail,juvenile,mature,0.000,0.000,0,0.09,0.7
graph,tail,mature,juvenile,0.250,0.250,0.250,0.09,0.3
graph,tail,mature,juvenile,0.250,0.250,0.250,0.09,0.5
graph,tail,mature,juvenile,0.250,0.250,0.250,0.09,0.7
graph,tail,mature,mature,0.833,0.833,0.833,0.09,0.7
graph,tail,mature,mature,0.857,0.857,0.857,0.09,0.3
graph,tail,mature,mature,0.857,0.857,0.857,0.09,0.5
model,arm,juvenile,juvenile,0.923,0.600,0.7272488509520682862770847012,0.09,0.3
model,arm,juvenile,juvenile,0.923,0.600,0.7272488509520682862770847012,0.09,0.5
model,arm,juvenile,juvenile,0.923,0.600,0.7272488509520682862770847012,0.09,0.7
model,arm,juvenile,mature,0.700,0.583,0.6361652377240841777084957132,0.09,0.3
model,arm,juvenile,mature,0.700,0.583,0.6361652377240841777084957132,0.09,0.5
model,arm,juvenile,mature,0.700,0.583,0.6361652377240841777084957132,0.09,0.7
model,arm,mature,juvenile,0.481,0.650,0.5528735632183908045977011494,0.09,0.3
model,arm,mature,juvenile,0.500,0.650,0.5652173913043478260869565217,0.09,0.5
model,arm,mature,juvenile,0.500,0.650,0.5652173913043478260869565217,0.09,0.7
model,arm,mature,mature,0.368,0.438,0.3999602977667493796526054591,0.09,0.3
model,arm,mature,mature,0.368,0.438,0.3999602977667493796526054591,0.09,0.5
model,arm,mature,mature,0.421,0.500,0.4571118349619978284473398480,0.09,0.7
model,back,juvenile,juvenile,0.600,0.750,0.6666666666666666666666666667,0.09,0.3
model,back,juvenile,juvenile,0.600,0.750,0.6666666666666666666666666667,0.09,0.5
model,back,juvenile,juvenile,0.600,0.750,0.6666666666666666666666666667,0.09,0.7
model,back,juvenile,mature,0.250,0.333,0.2855917667238421955403087479,0.09,0.3
model,back,juvenile,mature,0.250,0.333,0.2855917667238421955403087479,0.09,0.5
model,back,juvenile,mature,0.250,0.333,0.2855917667238421955403087479,0.09,0.7
model,back,mature,juvenile,0.091,0.167,0.1178062015503875968992248062,0.09,0.3
model,back,mature,juvenile,0.091,0.167,0.1178062015503875968992248062,0.09,0.5
model,back,mature,juvenile,0.091,0.167,0.1178062015503875968992248062,0.09,0.7
model,back,mature,mature,0.250,0.333,0.2855917667238421955403087479,0.09,0.3
model,back,mature,mature,0.250,0.333,0.2855917667238421955403087479,0.09,0.5
model,back,mature,mature,0.250,0.333,0.2855917667238421955403087479,0.09,0.7
model,body,juvenile,juvenile,1.000,1.000,1.000,0.09,0.3
model,body,juvenile,juvenile,1.000,1.000,1.000,0.09,0.5
model,body,juvenile,juvenile,1.000,1.000,1.000,0.09,0.7
model,body,juvenile,mature,1.000,1.000,1.000,0.09,0.3
model,body,juvenile,mature,1.000,1.000,1.000,0.09,0.5
model,body,juvenile,mature,1.000,1.000,1.000,0.09,0.7
model,body,mature,juvenile,0.833,1.000,0.9088925259138025095471903983,0.09,0.3
model,body,mature,juvenile,0.909,1.000,0.9523310633839706652697747512,0.09,0.5
model,body,mature,juvenile,0.909,1.000,0.9523310633839706652697747512,0.09,0.7
model,body,mature,mature,0.889,1.000,0.9412387506617257808364213870,0.09,0.3
model,body,mature,mature,0.889,1.000,0.9412387506617257808364213870,0.09,0.5
model,body,mature,mature,1.000,1.000,1.000,0.09,0.7
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.09,0.3
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.09,0.5
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.09,0.7
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.09,0.3
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.09,0.5
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.09,0.7
model,claw,mature,juvenile,0.500,0.267,0.3481095176010430247718383312,0.09,0.3
model,claw,mature,juvenile,0.625,0.333,0.4344989561586638830897703549,0.09,0.5
model,claw,mature,juvenile,0.625,0.333,0.4344989561586638830897703549,0.09,0.7
model,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.09,0.5
model,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.09,0.7
model,claw,mature,mature,0.750,0.429,0.5458015267175572519083969466,0.09,0.3
model,head,juvenile,juvenile,0.900,0.900,0.900,0.09,0.3
model,head,juvenile,juvenile,0.900,0.900,0.900,0.09,0.5
model,head,juvenile,juvenile,0.900,0.900,0.900,0.09,0.7
model,head,juvenile,mature,0.333,0.333,0.333,0.09,0.3
model,head,juvenile,mature,0.333,0.333,0.333,0.09,0.5
model,head,juvenile,mature,0.333,0.333,0.333,0.09,0.7
model,head,mature,juvenile,0.545,0.600,0.5711790393013100436681222707,0.09,0.3
model,head,mature,juvenile,0.636,0.700,0.6664670658682634730538922156,0.09,0.5
model,head,mature,juvenile,0.636,0.700,0.6664670658682634730538922156,0.09,0.7
model,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.09,0.3
model,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.09,0.5
model,head,mature,mature,0.250,0.286,0.2667910447761194029850746269,0.09,0.7
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.09,0.3
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.09,0.5
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.09,0.7
model,tail,juvenile,mature,0.800,0.800,0.800,0.09,0.3
model,tail,juvenile,mature,0.800,0.800,0.800,0.09,0.5
model,tail,juvenile,mature,0.800,0.800,0.800,0.09,0.7
model,tail,mature,juvenile,0.333,0.333,0.333,0.09,0.3
model,tail,mature,juvenile,0.333,0.333,0.333,0.09,0.5
model,tail,mature,juvenile,0.333,0.333,0.333,0.09,0.7
model,tail,mature,mature,0.714,0.714,0.714,0.09,0.3
model,tail,mature,mature,0.833,0.833,0.833,0.09,0.5
model,tail,mature,mature,0.833,0.833,0.833,0.09,0.7
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.10,0.3
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.10,0.5
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.10,0.7
graph,arm,juvenile,juvenile,0.933,0.700,0.7998775260257195345988977342,0.10,0.9
graph,arm,juvenile,mature,0.714,0.500,0.5881383855024711696869851730,0.10,0.9
graph,arm,juvenile,mature,0.750,0.600,0.6666666666666666666666666667,0.10,0.3
graph,arm,juvenile,mature,0.750,0.600,0.6666666666666666666666666667,0.10,0.5
graph,arm,juvenile,mature,0.750,0.600,0.6666666666666666666666666667,0.10,0.7
graph,arm,mature,juvenile,0.385,0.500,0.4350282485875706214689265537,0.10,0.3
graph,arm,mature,juvenile,0.423,0.550,0.4782117163412127440904419322,0.10,0.5
graph,arm,mature,juvenile,0.423,0.550,0.4782117163412127440904419322,0.10,0.7
